CPT,Specialty,data_year,num,charged,paid,n
37249,Vascular,2018,1428,2958614.68,388752.73,399
37250,IR,2010,223,73192.78,22637.02,73
37250,IR,2011,254,94147.68000000001,26981.469999999998,70
37250,IR,2012,228,92340.12,23102.45,84
37250,IR,2013,267,106864.13,23486.9,73
37250,IR,2014,291,135618.98,24917.920000000002,72
37250,IR,2015,329,129138.48,25035.59,83
37250,Neurology,2011,5,1765,414.92,2
37250,Neurology,2013,1,354,104,1
37250,Neurology,2015,6,1868,216.38,2
37250,Neurosurgery,2010,3,1814,0,3
37250,Neurosurgery,2011,13,5291,1383.07,6
37250,Neurosurgery,2012,17,6896.41,1683.52,5
37250,Neurosurgery,2013,18,7343,1727.54,3
37250,Neurosurgery,2014,24,10176,1162.26,6
37250,Neurosurgery,2015,30,12743.36,2471.1800000000003,6
37250,Vascular,2010,3748,1233047.58,364616.79,563
37250,Vascular,2011,4085,1397532.05,395807.24,445
37250,Vascular,2012,4230,1437035.06,394281.73,503
37250,Vascular,2013,4727,1597113.16,420742.65,488
37250,Vascular,2014,4652,1591696.49,423530.92,472
37250,Vascular,2015,5425,1801280.81,458615.14,550
37251,IR,2010,163,40673.21,12085.94,32
37251,IR,2011,307,102030.51,22180.82,29
37251,IR,2012,222,70132.78,15563.4,41
37251,IR,2013,319,91262.68,20702.57,40
37251,IR,2014,282,90279.36,15215.26,43
37251,IR,2015,438,109112.67,20007.8,46
37251,Vascular,2010,4281,1020586,324329.6,422
37251,Vascular,2011,4379,1061531.43,332447.58,324
37251,Vascular,2012,4930,1172069.19,358223.71,410
37251,Vascular,2013,5989,1403152.44,383251.56,385
37251,Vascular,2014,5233,1302334.76,351269.93,372
37251,Vascular,2015,6060,1485812.4,394239.51,472
37252,IR,2016,1883,5644413.55,1965812.44,169
37252,IR,2017,3006,9554913.75,3183425.76,216
37252,IR,2018,5323,18714435.07,6473846.43,254
37252,Neurology,2016,3,3404,1329.24,3
37252,Neurology,2017,2,5714,96.79,1
37252,Neurosurgery,2016,19,7274,1214.4099999999999,8
37252,Neurosurgery,2017,13,5044,804.44,2
37252,Neurosurgery,2018,13,37577.52,960.37,2
37252,Vascular,2016,10744,28306269.94,7119326.88,751
37252,Vascular,2017,15838,44947330.56,12653508.63,908
37252,Vascular,2018,19116,55663581.23,17599873.77,962
37253,IR,2016,1747,1150178.71,251074.72,139
37253,IR,2017,3619,2381835.39,546754.54,167
37253,IR,2018,8939,5451766.94,1710378.92,212
37253,Neurology,2016,3,900,198.99,1
37253,Vascular,2016,13236,8737096.69,1744182.88,671
37253,Vascular,2017,21753,12948081.91,3172220.66,801
37253,Vascular,2018,30120,16702803.44,5107665.43,814
37500,Neurology,2012,1,2254,691.5,1
37500,Vascular,2010,61,121064.11,28689.26,28
37500,Vascular,2011,59,121456.17,22085.57,19
37500,Vascular,2012,21,30893,10601.76,13
37500,Vascular,2013,43,94660.34,13659.03,24
37500,Vascular,2014,46,82252,21802.87,18
37500,Vascular,2015,8,7800,4853.6500000000005,3
37500,Vascular,2016,17,18810,11359.67,8
37500,Vascular,2017,8,14016,2680.44,6
37500,Vascular,2018,2,2875,1309.31,2
37501,IR,2014,1,2476,23.24,1
37501,IR,2015,9,17797,1427.1599999999999,5
37501,IR,2016,4,3455,232.48999999999998,3
37501,Neurosurgery,2018,1,3235.1,155.21,1
37501,Vascular,2010,62,60708.73,5414.42,25
37501,Vascular,2011,14,26955,7990.18,12
37501,Vascular,2012,5,10304.5,1715.55,5
37501,Vascular,2013,12,23122,2497.94,9
37501,Vascular,2014,12,20576.42,4503.45,11
37501,Vascular,2015,40,112666.07,25115.66,23
37501,Vascular,2016,21,39741.08,9846.460000000001,16
37501,Vascular,2017,42,89939.49,3897.66,21
37501,Vascular,2018,21,46284.5,2415.53,9
37565,Neurosurgery,2010,1,136.59,0,1
37565,Neurosurgery,2015,1,9000,415.96,1
37565,Neurosurgery,2016,6,24878.6,846.83,4
37565,Neurosurgery,2017,5,39480,2046.99,3
37565,Neurosurgery,2018,1,3480,60.98,1
37565,Vascular,2010,8,12185.47,3682.65,8
37565,Vascular,2011,5,8852,3398.79,5
37565,Vascular,2012,14,26486.65,8607.4,14
37565,Vascular,2013,7,11523.03,5244.46,7
37565,Vascular,2014,5,13175,2139.58,5
37565,Vascular,2015,19,43531.33,12505.63,18
37565,Vascular,2016,18,37429.84,10068.07,16
37565,Vascular,2017,14,34284.9,8767.89,14
37565,Vascular,2018,19,35520.2,8613.66,16
37600,IR,2013,1,165,92.79,1
37600,IR,2017,1,211,56.82,1
37600,Neurosurgery,2010,5,7235,1250.96,4
37600,Neurosurgery,2011,5,4328.18,1631.05,5
37600,Neurosurgery,2012,1,2204,362.04,1
37600,Neurosurgery,2014,2,6046.76,721.19,2
37600,Neurosurgery,2017,2,5587,750.52,2
37600,Vascular,2010,77,89602.28,28831.52,40
37600,Vascular,2011,81,98361.23,30790.280000000002,38
37600,Vascular,2012,91,208463.7,31877.68,44
37600,Vascular,2013,75,176888.08,26900.01,44
37600,Vascular,2014,70,181389.24,26585.59,40
37600,Vascular,2015,48,92719.36,17003.23,27
37600,Vascular,2016,34,64500.45,12649.529999999999,21
37600,Vascular,2017,45,93315.94,16315.18,27
37600,Vascular,2018,51,138764.92,19777.260000000002,31
37605,IR,2013,3,4776,1636.83,3
37605,IR,2018,1,1642,759.01,1
37605,Neurology,2017,1,2360,735.4,1
37605,Neurosurgery,2010,11,29839,6095.14,11
37605,Neurosurgery,2011,10,35731.38,3912.4900000000002,9
37605,Neurosurgery,2012,4,6236.2,1986.8,4
37605,Neurosurgery,2013,7,12987,2589.04,5
37605,Neurosurgery,2014,8,29615.8,3819.27,8
37605,Neurosurgery,2015,3,8889,1726.6399999999999,3
37605,Neurosurgery,2016,9,20372.83,4296.21,9
37605,Neurosurgery,2017,6,19109,3606.12,6
37605,Vascular,2010,74,133863.01,33508.31,42
37605,Vascular,2011,68,121064.81,29195.38,44
37605,Vascular,2012,68,141767.94,33327.25,43
37605,Vascular,2013,77,149274.95,32828.19,59
37605,Vascular,2014,61,120480.17,26107.24,53
37605,Vascular,2015,57,137442.5,23173.52,50
37605,Vascular,2016,41,102081.47,20559.97,39
37605,Vascular,2017,45,93411.98,19837.08,40
37605,Vascular,2018,33,74087.69,14922.22,32
37607,IR,2010,47,43724.68,12122.48,33
37607,IR,2011,23,23443.62,5941.72,18
37607,IR,2012,55,53465.36,11649.619999999999,32
37607,IR,2013,163,187437.44,40707.98,72
37607,IR,2014,174,197685.36,41431.15,55
37607,IR,2015,156,188202.82,38210.54,50
37607,IR,2016,118,131215.67,28920.98,44
37607,IR,2017,184,209596.56,43193.57,66
37607,IR,2018,205,234181.86000000002,51967.08,64
37607,Neurology,2010,7,6456,1309.51,4
37607,Neurology,2011,2,2490,750.64,1
37607,Neurology,2012,2,1896,383.70000000000005,2
37607,Neurology,2013,2,1432,388.32,1
37607,Neurology,2017,3,2361,759.5999999999999,2
37607,Neurology,2018,1,597,385.25,1
37607,Neurosurgery,2010,2,1403.12,246.5,1
37607,Neurosurgery,2013,1,1246,184.5,1
37607,Neurosurgery,2015,1,650,386.93,1
37607,Neurosurgery,2018,2,1875,368.61,2
37607,Vascular,2010,5425,5692822.08,1493339.3,2069
37607,Vascular,2011,5731,6215276.06,1640548.88,1738
37607,Vascular,2012,5943,6591476.53,1660929.39,1800
37607,Vascular,2013,6040,6775678,1675951.84,1783
37607,Vascular,2014,6178,6838220.23,1722268.69,1661
37607,Vascular,2015,6342,7033232.37,1781632.94,1840
37607,Vascular,2016,6608,7397433.66,1886685.76,1902
37607,Vascular,2017,6566,7651257.52,1884408.38,1965
37607,Vascular,2018,6882,8289656.37,1990238.38,2017
37609,IR,2011,9,10250,2705.41,5
37609,IR,2012,8,9287,2450.44,6
37609,IR,2013,5,6525,1629.11,4
37609,IR,2014,9,14741,3429.93,5
37609,IR,2015,12,12660.08,3355.65,6
37609,IR,2016,24,23055.28,6010.21,13
37609,IR,2017,14,14823,4630.63,6
37609,IR,2018,13,10840,3135.84,8
37609,Neurology,2010,3,1995.67,623.15,3
37609,Neurology,2011,37,30268,7878.42,11
37609,Neurology,2012,52,38235,11992.77,13
37609,Neurology,2013,30,24503,6957.18,14
37609,Neurology,2014,14,9130.5,3024.6,8
37609,Neurology,2015,14,8036,3077.2,6
37609,Neurology,2016,15,9236.64,3429.08,11
37609,Neurology,2017,12,9518.1,2189.12,7
37609,Neurology,2018,9,6367.6,2232.96,5
37609,Neurosurgery,2010,255,336209.82,53001.93,172
37609,Neurosurgery,2011,240,652360.78,52397.28,139
37609,Neurosurgery,2012,243,442613.23,51944.08,133
37609,Neurosurgery,2013,252,912335.19,52008.69,141
37609,Neurosurgery,2014,222,224553.65,45064.17,133
37609,Neurosurgery,2015,211,200337.19,44993.72,122
37609,Neurosurgery,2016,213,211046.37,42218.33,120
37609,Neurosurgery,2017,199,209895.88,40381.19,125
37609,Neurosurgery,2018,153,184399.2,32805.84,113
37609,Vascular,2010,2991,2428845.02,660608.35,1043
37609,Vascular,2011,3191,2684087.21,735255.31,870
37609,Vascular,2012,3541,3017015.65,801116.34,930
37609,Vascular,2013,3797,3116673.43,781870.9,956
37609,Vascular,2014,3149,2937986.05,737913,757
37609,Vascular,2015,3215,2947151.81,764798.46,788
37609,Vascular,2016,3125,2867785.87,764516.11,804
37609,Vascular,2017,3300,3092299.87,807018.47,822
37609,Vascular,2018,3354,3279012.79,823536.36,838
37615,Neurosurgery,2010,4,4984,1304.3899999999999,4
37615,Neurosurgery,2011,5,4275,1116.48,5
37615,Neurosurgery,2014,3,3840.41,618.3399999999999,3
37615,Neurosurgery,2015,1,1932,548.71,1
37615,Neurosurgery,2016,4,5193.7,855.58,3
37615,Neurosurgery,2018,2,2682,565.62,2
37615,Vascular,2010,9,10902,2745.04,8
37615,Vascular,2011,15,21275,6132.85,15
37615,Vascular,2012,19,22215.92,5149.44,16
37615,Vascular,2013,20,24490.38,6710.94,19
37615,Vascular,2014,19,28937,6235.67,17
37615,Vascular,2015,12,16395,5020.37,12
37615,Vascular,2016,22,28982.68,7427.3499999999995,20
37615,Vascular,2017,21,27218.2,4794.31,20
37615,Vascular,2018,20,29204.12,5910.6,20
37616,IR,2015,1,2671,0,1
37616,Neurosurgery,2016,4,12758,791.8900000000001,3
37616,Vascular,2010,22,44487.06,11549.48,18
37616,Vascular,2011,15,36237.62,10856.13,15
37616,Vascular,2012,17,40864.3,8574.84,15
37616,Vascular,2013,7,15781.08,5548.37,7
37616,Vascular,2014,18,58218.12,14134.41,18
37616,Vascular,2015,13,42728.8,9100.4,12
37616,Vascular,2016,15,62656,9616.050000000001,10
37616,Vascular,2017,16,46925.48,10172.81,16
37616,Vascular,2018,9,23442.83,5751.35,9
37617,IR,2010,1,1500,627.68,1
37617,IR,2012,1,1500,1259.27,1
37617,IR,2013,1,1500,1268.96,1
37617,IR,2015,1,4170.85,1390.28,1
37617,Neurosurgery,2011,1,1306.25,200.94,1
37617,Neurosurgery,2016,5,19955,219.61,1
37617,Vascular,2010,200,596807.17,147402.02,156
37617,Vascular,2011,135,428634.16,108651.06,109
37617,Vascular,2012,176,551554.21,148214.37,137
37617,Vascular,2013,167,615199.4,127721.89,131
37617,Vascular,2014,219,804234.56,173477.62,158
37617,Vascular,2015,162,586028.99,138258.79,125
37617,Vascular,2016,181,662858.71,144469.3,131
37617,Vascular,2017,168,662722.06,136922.76,133
37617,Vascular,2018,149,528175.87,127271.8,116
37618,IR,2010,1,1127,399.67,1
37618,IR,2011,6,5600,1272.29,4
37618,IR,2012,1,1200,310.94,1
37618,IR,2013,3,3489,787.25,3
37618,IR,2014,1,760,191.72,1
37618,IR,2015,2,2227,570.48,2
37618,IR,2016,6,750,91.80000000000001,3
37618,IR,2017,1,760,190.49,1
37618,IR,2018,1,760,190.72,1
37618,Vascular,2010,457,534232.49,110342.87,340
37618,Vascular,2011,438,477109.43,105029.39,295
37618,Vascular,2012,439,528549.71,106437.78,315
37618,Vascular,2013,538,588025.15,124968.48,354
37618,Vascular,2014,505,609248.46,127679.74,338
37618,Vascular,2015,436,533183.84,107714.46,321
37618,Vascular,2016,503,588311.74,117746.25,365
37618,Vascular,2017,414,491085.72000000003,103941.87,314
37618,Vascular,2018,467,525765.56,107474.08,359
37619,IR,2012,6,16690,10221.24,4
37619,IR,2013,13,30810,11502.33,2
37619,Vascular,2012,131,331969.04,183339.13,60
37619,Vascular,2013,55,171459.88,85942.68,32
37619,Vascular,2014,30,95725.96,42788.04,20
37619,Vascular,2015,17,65687,28114.7,12
37619,Vascular,2016,17,65319.91,19931.48,17
37619,Vascular,2017,5,18381,7005.84,5
37619,Vascular,2018,6,33606,10530.79,6
37620,IR,2010,6550,14925133.73,4216257.71,672
37620,IR,2011,6715,14887745.9,4090957.45,460
37620,Neurology,2010,22,44344.1,14612.939999999999,3
37620,Neurology,2011,4,10801,2127.9,3
37620,Neurosurgery,2010,24,55124.26,16807.66,10
37620,Neurosurgery,2011,30,68079.26,17764.14,11
37620,Vascular,2010,12927,25521180.74,8154958.13,1068
37620,Vascular,2011,12868,25528428.88,8080468.44,850
37620,Vascular,2012,7,41861.24,0,4
37660,Neurosurgery,2014,2,11100,0,1
37660,Neurosurgery,2018,1,5492.08,478.64,1
37660,Vascular,2010,23,57747.61,15895.68,21
37660,Vascular,2011,27,75355.15,23104.01,24
37660,Vascular,2012,19,54313.18,17336.88,19
37660,Vascular,2013,17,70611,13887.49,17
37660,Vascular,2014,17,63485.9,15284.64,16
37660,Vascular,2015,19,58844.28,19362.41,16
37660,Vascular,2016,22,89638.96,16023.8,20
37660,Vascular,2017,25,94946,16389.73,20
37660,Vascular,2018,35,133510.6,34839.35,34
37700,IR,2013,1,770,0,1
37700,IR,2015,2,3441,243.20999999999998,2
37700,Vascular,2010,603,476802.39,81902.58,367
37700,Vascular,2011,610,469962.64,85251.32,369
37700,Vascular,2012,596,491639.65,85246.46,352
37700,Vascular,2013,594,464137.86,82594.56,331
37700,Vascular,2014,586,448655.07,77446.63,310
37700,Vascular,2015,550,428631.98,73708.53,305
37700,Vascular,2016,571,469416.75,74528.7,333
37700,Vascular,2017,540,427896.05,72956.43,322
37700,Vascular,2018,488,435337.54,66626.35,304
37718,IR,2010,1,988,477.71,1
37718,IR,2013,1,1500,504.44,1
37718,Vascular,2010,107,122058.24,26145.29,94
37718,Vascular,2011,94,126693.77,27565.69,86
37718,Vascular,2012,103,122919.26,29999.83,84
37718,Vascular,2013,107,135127.86,27251.32,85
37718,Vascular,2014,95,121092.28,24557.01,81
37718,Vascular,2015,72,98569.98,18784.31,64
37718,Vascular,2016,79,100810.91,23292.06,69
37718,Vascular,2017,80,113603.12,21806.76,69
37718,Vascular,2018,66,83155.76,19905.03,55
37761,IR,2017,1,1121,560.29,1
37761,Neurosurgery,2014,1,1798,0,1
37761,Vascular,2010,195,294471.06,73482.18000000001,114
37761,Vascular,2011,285,391455.39,102120.98,138
37761,Vascular,2012,319,458686.88,115987.09,163
37761,Vascular,2013,301,463050.22,120198.67,172
37761,Vascular,2014,386,535794.74,153484.88,183
37761,Vascular,2015,359,475660.33,134624.99,164
37761,Vascular,2016,329,467845.31,113506.16,161
37761,Vascular,2017,267,384374.22,101675.62,151
37761,Vascular,2018,256,391105.42,90182.36,130
37765,IR,2010,373,510425.52,106499.89,164
37765,IR,2011,345,491187.12,128353.65,134
37765,IR,2012,332,505061.61,130672.49,147
37765,IR,2013,467,742535.75,181656.11000000002,200
37765,IR,2014,513,780320.81,215878.96,223
37765,IR,2015,565,824559.23,243847.38,218
37765,IR,2016,737,1122582.08,338043.54,248
37765,IR,2017,739,1202735,345059.66,253
37765,IR,2018,710,1142284.08,308910.39,247
37765,Neurology,2010,2,2010,447.46,2
37765,Neurology,2011,9,10947,5204.01,2
37765,Neurology,2012,6,6664,2420.03,4
37765,Neurology,2013,6,6834,2397.49,2
37765,Neurology,2015,3,3618,961.11,1
37765,Neurosurgery,2012,3,2400,1336.92,2
37765,Vascular,2010,5249,6928634.93,1601346.36,1588
37765,Vascular,2011,5464,7776924.34,2281479.51,1323
37765,Vascular,2012,5957,9074217.5,2503098.29,1497
37765,Vascular,2013,6665,10438445.5,2769025.26,1648
37765,Vascular,2014,6357,10242179.5,2708410.91,1446
37765,Vascular,2015,6875,11073145.96,2894815.12,1496
37765,Vascular,2016,7614,12709091.93,3274231.67,1627
37765,Vascular,2017,7148,12179598.78,3087759.81,1554
37765,Vascular,2018,7086,12275410.4,3140526.57,1489
37766,IR,2010,226,326321.33,79296.09,97
37766,IR,2011,201,289431.89,94233.23,74
37766,IR,2012,206,328124.26,88011.3,83
37766,IR,2013,349,644505.7,152191.44,119
37766,IR,2014,377,656544.42,182439.96,121
37766,IR,2015,373,674166.79,193740.46,134
37766,IR,2016,397,736239.17,202912.17,133
37766,IR,2017,399,740105.61,226173.22,125
37766,IR,2018,327,634065.38,180607.6,140
37766,Neurology,2012,1,1600,744.93,1
37766,Neurology,2017,1,1600,715.63,1
37766,Neurosurgery,2011,1,850,796.56,1
37766,Vascular,2010,3303,5221230.87,1392761.2,1091
37766,Vascular,2011,3736,6463057.59,1904346.26,949
37766,Vascular,2012,7086,6989810.22,2082012.82,1049
37766,Vascular,2013,4621,8706862.25,2480204.19,1064
37766,Vascular,2014,4904,8949435.55,2783447.95,1056
37766,Vascular,2015,5275,9952583.59,2991045.8,1088
37766,Vascular,2016,5255,10479902.09,3026618.58,1143
37766,Vascular,2017,5173,10580297.97,2968572.96,1133
37766,Vascular,2018,5158,10585272.12,2968791.15,1052
37785,IR,2010,2,1958,391.5,2
37785,IR,2011,4,4730,408.46000000000004,3
37785,IR,2012,3,3103,536.03,3
37785,IR,2013,22,23827,4735.98,8
37785,IR,2014,20,20960,4419.18,14
37785,IR,2015,11,11893,2615.8,8
37785,IR,2016,17,19154,3257.96,14
37785,IR,2017,30,35097,6783.16,12
37785,IR,2018,14,17955.19,2722.14,10
37785,Vascular,2010,1156,920572.7,210137.21,510
37785,Vascular,2011,1168,1060303.62,222368.31,502
37785,Vascular,2012,1136,949591.31,216235.66,448
37785,Vascular,2013,1171,1057519.4,212457.03,453
37785,Vascular,2014,969,888285.28,171980.46,374
37785,Vascular,2015,871,713702.89,166019.67,376
37785,Vascular,2016,768,713401.49,141395.79,351
37785,Vascular,2017,658,650566.35,131543.03,352
37785,Vascular,2018,663,646198.04,122903.25,340
37799,IR,2010,126,212049.7,21561.04,86
37799,IR,2011,106,154677.41,24639.37,61
37799,IR,2012,199,433191.68,33724.21,83
37799,IR,2013,181,299013.66,41504.5,96
37799,IR,2014,296,768177.6900000001,52281.28,115
37799,IR,2015,336,735691.85,58148.23,133
37799,IR,2016,507,1318332.82,160110.09,158
37799,IR,2017,705,1439557.68,69785.81,170
37799,IR,2018,465,523678.85,74465.49,141
37799,Neurology,2010,2,9116,0,2
37799,Neurology,2011,8,29625,1597.62,6
37799,Neurology,2012,16,43264,1847.74,9
37799,Neurology,2013,19,41995,2438.87,8
37799,Neurology,2014,22,31558,28.53,4
37799,Neurology,2015,25,50563,4906.33,10
37799,Neurology,2016,7,20507,2019.28,6
37799,Neurology,2017,14,39560,1489.98,7
37799,Neurology,2018,9,30758,2703.2999999999997,4
37799,Neurosurgery,2010,60,91586.4,13045.15,26
37799,Neurosurgery,2011,13,46559.62,5307.84,11
37799,Neurosurgery,2012,22,66169.57,7021.5,13
37799,Neurosurgery,2013,23,63654.43,7406.87,12
37799,Neurosurgery,2014,19,35028.88,3150.74,17
37799,Neurosurgery,2015,22,69407.39,5955.11,17
37799,Neurosurgery,2016,17,19343.91,2239.59,12
37799,Neurosurgery,2017,12,30463.21,2718.99,11
37799,Neurosurgery,2018,6,17762.6,2369.35,6
37799,Vascular,2010,1940,4251211.4,680168.94,791
37799,Vascular,2011,1991,4359019.51,685953.48,687
37799,Vascular,2012,2290,5101286.1,768627.08,748
37799,Vascular,2013,2504,5708739.96,855472.03,831
37799,Vascular,2014,4152,6371102.1,776926.57,811
37799,Vascular,2015,2768,5647090.08,849640.36,865
37799,Vascular,2016,3075,7362862.18,981663.88,935
37799,Vascular,2017,3409,8840536.55,1350543.19,1010
37799,Vascular,2018,2636,7217314.14,1165876.54,894
38100,IR,2010,2,4070,2204.88,1
38100,IR,2011,2,3965,2205.06,1
38100,IR,2014,1,1930,561.56,1
38100,IR,2015,1,1930,1143.53,1
38100,IR,2016,1,2398,813.87,1
38100,Neurosurgery,2012,1,1160,0,1
38100,Vascular,2010,128,343373.82,81860.55,107
38100,Vascular,2011,132,370290.85,82892.21,95
38100,Vascular,2012,110,289991.01,70178.49,80
38100,Vascular,2013,122,377670.8,81473.03,92
38100,Vascular,2014,84,248057.02,48501.78,67
38100,Vascular,2015,91,280859.78,61678.7,67
38100,Vascular,2016,66,241687.26,45898.88,53
38100,Vascular,2017,67,209287.28,42672.89,56
38100,Vascular,2018,67,223837.98,46942.54,58
38102,IR,2010,1,1020,257.97,1
38102,Vascular,2010,22,14400.8,2959.2,21
38102,Vascular,2011,23,25664,5342.45,21
38102,Vascular,2012,26,21070.75,5110.91,22
38102,Vascular,2013,27,22163.48,5064.95,19
38102,Vascular,2014,21,26354,4438.8,19
38102,Vascular,2015,17,15683.52,2866.0099999999998,15
38102,Vascular,2016,13,11529,2519.39,8
38102,Vascular,2017,19,12589.82,3424.32,16
38102,Vascular,2018,14,10279,2356.37,9
38120,IR,2012,1,3055,983.09,1
38120,IR,2015,1,3055,1041.7,1
38120,IR,2016,1,3055,1041,1
38120,Vascular,2010,12,25318.47,5848.05,10
38120,Vascular,2011,24,75076,16479.09,22
38120,Vascular,2012,12,34609.89,8281.02,11
38120,Vascular,2013,9,21545.35,7508.34,8
38120,Vascular,2014,4,7060,2656.18,3
38120,Vascular,2015,12,36669,11681.43,11
38120,Vascular,2016,14,34760,12082.15,11
38120,Vascular,2017,8,29954.95,5412.95,8
38120,Vascular,2018,11,34307,11170.4,8
38206,Neurology,2017,1,354,88.55,1
38206,Neurology,2018,3,1062,266.91,1
38206,Neurosurgery,2010,31,6439,0,11
38206,Neurosurgery,2011,14,3605,0,3
38206,Neurosurgery,2012,17,5100,316.56,4
38206,Neurosurgery,2013,36,10840,962.41,7
38206,Neurosurgery,2014,21,4982.75,876.94,5
38206,Neurosurgery,2015,29,7804.5,1039.27,5
38206,Neurosurgery,2016,39,9360,1447.25,2
38206,Neurosurgery,2017,16,3840,595.28,3
38206,Neurosurgery,2018,7,1680,256.26,2
38220,IR,2010,56,15592.82,2085.55,37
38220,IR,2011,70,19299.02,2287.63,45
38220,IR,2012,162,50272.98,6091.46,57
38220,IR,2013,212,65594.42,7844.93,72
38220,IR,2014,219,69057.23,8123.41,82
38220,IR,2015,195,66443.59,7273.15,85
38220,IR,2016,242,74593.08,10182.18,101
38220,IR,2017,295,97176.78,17063.44,101
38220,IR,2018,116,61317.33,10973.49,51
38220,Neurology,2010,186,189557.06,4857.66,49
38220,Neurology,2011,227,331690.4,5131.26,45
38220,Neurology,2012,162,225470.78,3677.62,36
38220,Neurology,2013,122,117582,2195.7400000000002,27
38220,Neurology,2014,99,83268.36,1397.3,25
